Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Observation Count,Observation Percent,Arithmetic Mean,Arithmetic Standard Dev,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
40.8679,-73.87809,WGS84,Total NMOC (non-methane organic compound),1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,50.402309,34.325247,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,n-Dodecane,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,0.152819,0.201008,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,Ethane,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,5.350919,6.383961,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,Propane,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,3.498139,2.464596,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,Propane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,3.734426,2.240825,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,Propylene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,0.791803,0.509017,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,Acetylene,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,0.705339,0.603611,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,Freon 113,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,0.116393,0.037329,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,Freon 114,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,0.009836,0.030027,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,n-Butane,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,2.247927,2.500507,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,n-Butane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,4.206557,3.244835,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,Isobutane,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,1.578389,1.256319,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,Isobutane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,2.247541,1.539546,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,trans-2-Butene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,0.081967,0.090385,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,cis-2-Butene,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,0.105786,0.177835,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,cis-2-Butene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,0.060656,0.06899,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,"1,3-Butadiene",24 HOUR,,Observed Values,SS 6L - PRESSURIZED CANISTER  - CRYOGENIC PRECON:GC/MS,2016,Parts per billion Carbon,61,100,0.129508,0.071518,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,n-Pentane,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,1.543886,1.974446,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,n-Pentane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,1.839344,1.244893,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,Isopentane,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,3.136638,5.078717,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,Isopentane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,3.321311,2.321717,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,1-Pentene,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,0.09974,0.187892,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,1-Pentene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,0.103279,0.068233,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,trans-2-Pentene,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,0.117326,0.478722,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,trans-2-Pentene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,0.134426,0.119562,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,cis-2-Pentene,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,0.041236,0.231142,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,cis-2-Pentene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,0.068852,0.06962,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,3-Methylpentane,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,0.54102,0.6051,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,3-Methylpentane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,0.503279,0.319357,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,n-Hexane,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,0.754844,0.73993,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,n-Hexane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,0.780328,0.503924,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,n-Heptane,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,0.444762,0.368732,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,n-Heptane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,0.444262,0.287822,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,n-Octane,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,0.274141,0.265618,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,n-Octane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,0.209836,0.139887,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,n-Nonane,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,0.349519,0.274845,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,n-Nonane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,0.313115,0.227651,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,n-Decane,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,0.542987,0.369933,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,n-Decane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,0.454098,0.32227,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,Cyclopentane,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,0.1629,0.236244,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,Cyclopentane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,0.162295,0.096892,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,Isoprene,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,4.201352,4.2869,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,Isoprene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,1.211475,1.749009,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,"2,2-Dimethylbutane",1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,0.138206,0.233661,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,"2,2-Dimethylbutane",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,0.144262,0.107276,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,"2,4-Dimethylpentane",1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,0.192655,0.255324,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,"2,4-Dimethylpentane",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,0.155738,0.108819,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,Cyclohexane,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,0.277975,0.315784,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,Cyclohexane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,0.27541,0.177629,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,3-Methylhexane,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,0.584074,0.419904,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,3-Methylhexane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,0.411475,0.275135,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,"2,2,4-Trimethylpentane",1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,1.259052,0.999081,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,"2,2,4-Trimethylpentane",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,0.92623,0.608249,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,"2,3,4-Trimethylpentane",1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,0.386152,0.313518,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,"2,3,4-Trimethylpentane",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,0.278689,0.184495,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,3-Methylheptane,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,0.094175,0.149973,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,3-Methylheptane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,0.119672,0.074877,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,Methylcyclohexane,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,0.345286,0.425139,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,Methylcyclohexane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,0.314754,0.209631,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,Methylcyclopentane,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,0.43619,0.548791,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,Methylcyclopentane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,0.436066,0.285209,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,2-Methylhexane,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,0.49304,0.369142,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,2-Methylhexane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,0.432787,0.289667,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,"2,3-Dimethylbutane",1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,0.352169,0.347656,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,"2,3-Dimethylbutane",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,0.27541,0.185881,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,2-Methylpentane,1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,0.917797,1.011918,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,2-Methylpentane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,1.236066,0.679469,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,"2,3-Dimethylpentane",1 HOUR,,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2016,Parts per billion Carbon,2079,24,0.251433,0.264321,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,"2,3-Dimethylpentane",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,61,100,0.255738,0.170807,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,Methyl tert-butyl ether,24 HOUR,,Observed Values,SS 6L - PRESSURIZED CANISTER - CRYOGENIC PRECON:GC/MS,2016,Parts per billion Carbon,61,100,0.001639,0.012804,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.8679,-73.87809,WGS84,Formaldehyde,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2016,Parts per billion Carbon,61,100,1.722951,1.081726,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
